order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA00445,2018-05-11,12:13:31,Lunch,TP,"[('Burger', 8), ('Steak', 4)]",428.0,-37.800604,144.96551530000002,0,7.851,11.376322877730589
ORDK10295,2018-05-12,12:23:39,Lunch,BK,"[('Chicken', 5), ('Fries', 3)]",196.0,-37.804233200000006,144.9939455,0,5.237,6.748153951167842
ORDZ06749,2018-07-30,14:55:46,Lunch,NS,"[('Steak', 8), ('Fries', 5), ('Chicken', 6), ('Burger', 5), ('Salad', 5)]",853.0,-37.812163500000004,144.9737165,0,7.635,13.414330999999999
ORDY04146,2018-10-29,17:58:18,Dinner,TP,"[('Shrimp', 8), ('Pasta', 7), ('Salmon', 10)]",1034.5,-37.8151528,145.0060579,0,11.453,15.127731400000002
ORDI09790,2018-01-01,08:00:00,Breakfast,NS,"[('Pancake', 6), ('Cereal', 9), ('Eggs', 10)]",554.5,-37.8044679,144.93885880000002,1,9.867,7.0871116999999995
ORDI03370,2018-09-28,16:57:27,Dinner,NS,"[('Fish&Chips', 7), ('Shrimp', 1), ('Salmon', 5), ('Pasta', 1)]",531.5,-37.8063079,144.9498941,0,8.502,14.808558999999999
ORDZ05476,2018-01-01,08:00:00,Breakfast,NS,"[('Coffee', 4), ('Eggs', 5)]",140.0,-37.8041927,144.95871509999998,1,7.5089999999999995,12.470133037273879
ORDX01886,2018-03-04,10:01:41,Breakfast,BK,"[('Coffee', 4), ('Eggs', 4)]",118.0,-37.8155051,144.935688,0,10.125,17.474385
ORDI01810,2018-12-28,20:00:00,Dinner,NS,"[('Shrimp', 9), ('Salmon', 2), ('Fish&Chips', 5)]",743.0,-37.811828000000006,144.9715977,0,7.506,6.76597618216799
ORDK09119,2018-05-25,12:43:56,Lunch,BK,"[('Fries', 2), ('Chicken', 9)]",312.0,-37.825098600000004,144.95690290000002,0,8.857999999999999,14.847188800000001
ORDJ07593,2018-11-09,18:18:35,Dinner,TP,"[('Salmon', 9), ('Shrimp', 10), ('Fish&Chips', 4)]",1049.0,-37.8129148,144.9857283,0,9.538,13.141592999999999
ORDJ01714,2018-03-10,10:11:49,Breakfast,TP,"[('Pancake', 10), ('Coffee', 7), ('Cereal', 9)]",484.0,-37.8230592,144.97641409999997,0,8.104,12.879133099999999
ORDK05013,2018-04-25,11:43:05,Breakfast,BK,"[('Coffee', 3), ('Eggs', 1), ('Cereal', 4)]",128.5,-37.8264848,145.0054494,0,5.129,9.8788964
ORDC02381,2018-03-20,10:32:06,Breakfast,NS,"[('Coffee', 5), ('Cereal', 10)]",247.5,-37.8167945,145.00737969999997,0,10.609000000000002,15.569877700000001
ORDA10639,2018-09-06,16:06:45,Dinner,BK,"[('Salmon', 5), ('Pasta', 10), ('Fish&Chips', 8)]",760.0,-37.8164601,144.9283916,0,11.578,18.7451357
ORDY08815,2018-07-31,14:55:46,Lunch,TP,"[('Steak', 8), ('Burger', 1)]",391.0,-37.8120981,144.9738677,0,8.782,11.7633994
ORDJ11102,2018-02-26,09:51:32,Breakfast,TP,"[('Cereal', 4), ('Eggs', 6), ('Pancake', 5)]",337.25,-37.809643,144.96363259999998,0,8.65,11.164069
ORDK05576,2018-03-03,10:01:41,Breakfast,BK,"[('Pancake', 10), ('Coffee', 2), ('Cereal', 4), ('Eggs', 4)]",429.5,-37.8241503,144.990489,0,6.212,13.144006599999999
ORDZ06384,2018-09-19,16:37:10,Dinner,NS,"[('Fish&Chips', 8), ('Shrimp', 7), ('Salmon', 8), ('Pasta', 1)]",1013.5,-37.8151162,145.00148230000002,0,10.084,16.242409
ORDX00428,2018-08-17,15:36:20,Lunch,TP,"[('Burger', 1), ('Fries', 6), ('Salad', 8), ('Steak', 9)]",645.6,-37.805511100000004,144.9984334,0,4.742,8.716856526612911
ORDZ00698,2018-12-25,19:49:51,Dinner,NS,"[('Pasta', 7), ('Fish&Chips', 4)]",332.5,-37.8158245,144.9326915,0,9.272,14.696665099999999
ORDZ10819,2018-11-17,18:38:52,Dinner,NS,"[('Salmon', 1), ('Pasta', 2), ('Shrimp', 10), ('Fish&Chips', 2)]",706.0,-37.8066805,144.9415551,0,9.44,17.701219000000002
ORDA05448,2018-07-21,14:35:29,Lunch,BK,"[('Chicken', 9), ('Steak', 2), ('Salad', 3), ('Fries', 9)]",537.6,-37.808292200000004,144.9365023,0,10.216000000000001,9.36854907911771
ORDK10743,2018-01-20,08:30:25,Breakfast,BK,"[('Pancake', 6), ('Coffee', 7)]",198.0,-37.804111999999996,144.9739368,0,6.891,13.7069492
ORDC03140,2018-07-06,14:05:04,Lunch,NS,"[('Fries', 6), ('Chicken', 6), ('Burger', 6), ('Salad', 9)]",604.8,-37.8141162,144.939014,0,10.146,15.2788575
ORDB07712,2018-06-03,13:04:13,Lunch,TP,"[('Salad', 6), ('Chicken', 5), ('Burger', 3), ('Fries', 6)]",428.2,-37.8044354,144.928002,0,11.413,15.884794400000002
ORDY00896,2018-08-05,15:05:54,Lunch,TP,"[('Chicken', 5), ('Salad', 10), ('Burger', 10)]",642.0,-37.8056525,144.9309168,0,11.105,15.7144406
ORDA05463,2018-02-01,09:00:50,Breakfast,BK,"[('Cereal', 4), ('Eggs', 3), ('Coffee', 9)]",217.5,-37.8204739,144.97911630000002,0,7.186,11.893222900000001
ORDB08305,2018-10-17,17:38:01,Dinner,TP,"[('Fish&Chips', 1), ('Pasta', 3)]",117.5,-37.802035,144.9494307,0,10.076,13.911521100000002
ORDB09330,2018-06-07,13:14:21,Lunch,TP,"[('Steak', 10), ('Chicken', 3)]",546.0,-37.8036744,144.9493033,0,9.892999999999999,13.077465
ORDB01668,2018-11-12,18:28:43,Dinner,TP,"[('Fish&Chips', 5), ('Shrimp', 7)]",553.0,-37.81175820000001,144.956521,0,8.642000000000001,12.9269465
ORDY11086,2018-06-17,13:34:38,Lunch,TP,"[('Fries', 7), ('Salad', 9), ('Burger', 3), ('Chicken', 7), ('Steak', 3)]",690.8,-37.801844,144.9813581,0,10.29,14.9891495
ORDC01996,2018-07-24,14:45:38,Lunch,NS,"[('Salad', 9), ('Fries', 2)]",178.79999999999998,-37.7993484,144.9846436,0,7.5889999999999995,13.564376699999999
ORDY08833,2018-09-06,16:06:45,Dinner,TP,"[('Shrimp', 5), ('Salmon', 3), ('Fish&Chips', 3), ('Pasta', 9)]",745.5,-37.816478000000004,144.9283509,0,11.524000000000001,15.0543904
ORDI03803,2018-10-25,17:48:10,Dinner,NS,"[('Fish&Chips', 9), ('Pasta', 8), ('Salmon', 1)]",576.0,-37.8199907,144.9659912,0,8.838,7.455293572162346
ORDJ09471,2018-08-11,15:16:03,Lunch,TP,"[('Fries', 4), ('Salad', 10), ('Steak', 5), ('Chicken', 6)]",637.0,-37.8130549,144.98637019999998,0,9.602,14.4186509
ORDZ01163,2018-11-02,18:08:27,Dinner,NS,"[('Shrimp', 4), ('Fish&Chips', 2), ('Salmon', 2), ('Pasta', 8)]",588.0,-37.800984899999996,144.9786899,0,6.928,12.9119709
ORDB01911,2018-04-24,11:43:05,Breakfast,TP,"[('Eggs', 6), ('Coffee', 10), ('Cereal', 9)]",396.0,-37.818847600000005,144.95338830000003,0,8.503,11.8646222
ORDY05878,2018-01-07,08:10:08,Breakfast,TP,"[('Cereal', 8), ('Pancake', 1), ('Coffee', 6)]",237.25,-37.8122697,144.9371864,1,10.668,7.212498700000001
ORDZ10138,2018-07-12,14:25:21,Lunch,NS,"[('Steak', 2), ('Burger', 6), ('Chicken', 10), ('Salad', 7), ('Fries', 1)]",728.4,-37.8276311,144.98347569999999,0,9.807,15.1862477
ORDB05403,2018-06-01,12:54:05,Lunch,TP,"[('Fries', 6), ('Steak', 3), ('Salad', 1), ('Chicken', 8)]",480.2,-37.8030593,144.95008769999998,0,9.981,13.3694997
ORDJ10694,2018-11-04,18:08:27,Dinner,NS,"[('Pasta', 3), ('Fish&Chips', 9), ('Salmon', 3), ('Shrimp', 6)]",844.5,-37.8186594,144.9532311,0,8.541,16.53117130662315
ORDA01311,2018-01-06,08:10:08,Breakfast,BK,"[('Pancake', 6), ('Cereal', 3), ('Eggs', 10)]",428.5,-37.8117701,145.00503390000003,1,3.765,5.5466472
ORDA03878,2018-02-05,09:00:50,Breakfast,BK,"[('Coffee', 5), ('Eggs', 2), ('Pancake', 10)]",324.0,-37.8159363,144.99292480000003,0,5.237,10.251611800000001
ORDK04639,2018-07-14,14:25:21,Lunch,BK,"[('Salad', 7), ('Fries', 9), ('Chicken', 2), ('Burger', 2)]",354.4,-37.818661600000006,145.0007874,0,4.805,13.2227751
ORDK01890,2018-05-21,12:33:48,Lunch,BK,"[('Burger', 8), ('Steak', 6)]",518.0,-37.807028700000004,144.94532769999998,0,9.254,7.607949467025043
ORDJ06803,2018-02-16,09:31:16,Breakfast,TP,"[('Pancake', 8), ('Coffee', 3), ('Cereal', 8)]",384.5,-37.801815500000004,144.945695,0,10.326,13.1428106
ORDB08148,2018-03-04,10:01:41,Breakfast,NS,"[('Cereal', 3), ('Coffee', 9), ('Eggs', 1)]",152.5,-37.8132093,145.01444419999999,0,12.443,19.504860243206693
ORDJ07000,2018-01-19,08:30:25,Breakfast,TP,"[('Cereal', 5), ('Eggs', 5)]",215.0,-37.8006036,144.97385469999998,0,10.113,12.5611093
ORDA05632,2018-06-08,13:14:21,Lunch,BK,"[('Fries', 1), ('Steak', 10), ('Chicken', 1), ('Burger', 4)]",618.0,-37.8036382,144.9522092,0,8.606,14.5235419
ORDI10079,2018-04-01,10:52:23,Breakfast,NS,"[('Coffee', 7), ('Eggs', 8), ('Cereal', 9), ('Pancake', 1)]",441.75,-37.8001783,144.9500496,0,8.078,14.8924293
ORDY02688,2018-11-14,18:28:43,Dinner,TP,"[('Fish&Chips', 4), ('Pasta', 2), ('Shrimp', 8)]",627.0,-37.8224437,144.9474085,0,8.868,13.3432886
ORDJ03295,2018-07-21,14:35:29,Lunch,TP,"[('Chicken', 2), ('Fries', 1), ('Burger', 1), ('Steak', 9), ('Salad', 6)]",615.2,-37.822344,144.96820380000003,0,7.877999999999999,12.73602
ORDC05715,2018-09-28,16:57:27,Dinner,NS,"[('Pasta', 10), ('Salmon', 3)]",398.0,-37.8073472,144.94281769999998,0,9.272,15.5374163
ORDJ06773,2018-03-04,10:01:41,Breakfast,TP,"[('Coffee', 1), ('Eggs', 8), ('Cereal', 3)]",246.5,-37.8237269,144.9404042,0,9.506,13.773804
ORDB07484,2018-07-11,14:15:12,Lunch,TP,"[('Fries', 5), ('Salad', 6), ('Steak', 5), ('Chicken', 6)]",580.2,-37.8180792,144.99466769999998,0,10.109,13.669805499999999
ORDJ03828,2018-10-27,17:58:18,Dinner,TP,"[('Shrimp', 8), ('Pasta', 5), ('Fish&Chips', 7)]",814.5,-37.804206799999996,144.9679829,0,9.491,14.8328691
ORDY05971,2018-03-01,09:51:32,Breakfast,TP,"[('Pancake', 8), ('Eggs', 4), ('Cereal', 5), ('Coffee', 2)]",402.0,-37.8063852,145.01003269999998,0,12.376,14.2408112
ORDA01438,2018-03-29,10:52:23,Breakfast,BK,"[('Coffee', 9), ('Pancake', 9), ('Eggs', 1)]",307.75,-37.804586799999996,144.97202180000002,0,6.992000000000001,12.2274004
ORDK08610,2018-04-27,11:53:14,Breakfast,BK,"[('Coffee', 3), ('Pancake', 2)]",71.0,-37.8101638,144.9668186,0,7.236,12.391176699999999
ORDY01249,2018-12-16,19:29:34,Dinner,TP,"[('Pasta', 3), ('Shrimp', 10), ('Fish&Chips', 5)]",797.5,-37.8243951,144.94443930000003,0,9.083,14.4726163
ORDK03453,2018-04-27,11:43:05,Breakfast,BK,"[('Pancake', 2), ('Eggs', 8)]",224.5,-37.8005886,144.94245869999997,0,9.533,14.336002800000003
ORDC08549,2018-05-28,12:54:05,Lunch,NS,"[('Salad', 3), ('Burger', 9), ('Chicken', 10), ('Steak', 3)]",785.6,-37.809297799999996,144.95452749999998,0,8.257,13.6880568
ORDY05477,2018-12-03,19:09:17,Dinner,TP,"[('Shrimp', 1), ('Pasta', 1), ('Salmon', 1)]",122.5,-37.8170903,144.9606255,0,8.081,11.832892999999999
ORDC06461,2018-05-13,12:23:39,Lunch,BK,"[('Burger', 6), ('Chicken', 8), ('Fries', 6), ('Steak', 6), ('Salad', 5)]",870.0,-37.80451970000001,144.96016730000002,0,7.4,15.1571606
ORDC09772,2018-03-16,10:21:58,Breakfast,NS,"[('Coffee', 7), ('Eggs', 6)]",184.5,-37.8132691,144.9884997,0,8.812000000000001,6.909376247738028
ORDY09596,2018-10-03,17:07:36,Dinner,TP,"[('Salmon', 2), ('Pasta', 5)]",219.5,-37.802578000000004,144.9632958,0,9.508,13.3436544
ORDI00537,2018-10-04,17:07:36,Dinner,NS,"[('Shrimp', 9), ('Salmon', 8)]",814.0,-37.808675,144.9423368,0,9.937000000000001,16.691474
ORDX10435,2018-04-30,11:53:14,Breakfast,BK,"[('Pancake', 10), ('Eggs', 7), ('Coffee', 5), ('Cereal', 4)]",518.0,-37.7994496,144.95963830000002,0,8.408,13.503442100000001
ORDX02174,2018-03-13,10:21:58,Breakfast,BK,"[('Eggs', 4), ('Pancake', 7), ('Cereal', 4), ('Coffee', 5)]",379.25,-37.8254195,144.98139469999998,0,7.181,11.8517954
ORDI01260,2018-05-02,11:53:14,Breakfast,NS,"[('Eggs', 10), ('Cereal', 4)]",304.0,-37.8097473,144.9727841,0,7.292000000000001,12.7166306
ORDY09162,2018-07-18,14:35:29,Lunch,BK,"[('Steak', 8), ('Chicken', 7), ('Fries', 5), ('Salad', 10), ('Burger', 5)]",971.0,-37.8023255,144.9777778,0,9.956,15.954809309555532
ORDA09837,2018-07-22,14:35:29,Lunch,BK,"[('Salad', 6), ('Chicken', 5), ('Burger', 3), ('Fries', 6)]",428.2,-37.820313399999996,144.9570956,0,8.402999999999999,16.248805400000002
ORDC09771,2018-08-23,15:46:28,Lunch,NS,"[('Fries', 7), ('Salad', 9), ('Chicken', 7)]",462.79999999999995,-37.8232709,144.9885267,0,9.437000000000001,14.688831699999998
ORDZ01832,2018-01-23,08:40:33,Breakfast,NS,"[('Cereal', 7), ('Coffee', 9), ('Eggs', 10), ('Pancake', 4)]",531.5,-37.819024799999994,144.95424619999997,0,9.177999999999999,14.159461800000003
ORDY01007,2018-05-03,12:03:22,Lunch,TP,"[('Chicken', 4), ('Burger', 10), ('Fries', 6), ('Salad', 8)]",647.6,-37.8058271,144.9594536,0,9.022,12.4017853
ORDA03523,2018-11-09,18:18:35,Dinner,BK,"[('Pasta', 9), ('Shrimp', 2)]",355.5,-37.815217700000005,144.9619514,0,7.97,15.0924464
ORDK09825,2018-09-08,16:16:54,Dinner,BK,"[('Pasta', 1), ('Shrimp', 3), ('Salmon', 10), ('Fish&Chips', 8)]",879.5,-37.8197601,144.97607250000001,0,7.428,16.6601169
ORDA06456,2018-04-13,11:22:49,Breakfast,BK,"[('Cereal', 1), ('Eggs', 6), ('Pancake', 2)]",201.5,-37.8011209,144.982887,0,6.481,5.652118022557788
ORDY09911,2018-12-06,19:19:26,Dinner,TP,"[('Fish&Chips', 10), ('Shrimp', 3), ('Pasta', 5), ('Salmon', 1)]",690.5,-37.8141371,144.9716123,0,8.429,12.6497219
ORDZ05761,2018-02-06,09:10:59,Breakfast,NS,"[('Eggs', 1), ('Coffee', 2)]",37.0,-37.822295700000005,144.9787102,0,8.957,13.946794899999999
ORDK04420,2018-03-25,10:42:15,Breakfast,BK,"[('Pancake', 7), ('Coffee', 6), ('Eggs', 8), ('Cereal', 7)]",537.75,-37.806721,144.95707869999998,0,8.023,15.2439857
ORDK01112,2018-09-19,16:37:10,Dinner,BK,"[('Fish&Chips', 4), ('Pasta', 2), ('Shrimp', 8)]",627.0,-37.8072565,144.9578256,0,8.157,14.946570699999999
ORDI00605,2018-01-09,08:10:08,Breakfast,TP,"[('Pancake', 10), ('Eggs', 1), ('Cereal', 1)]",285.5,-37.8058785,144.98187439999998,1,7.567,6.6204939
ORDY08648,2018-07-16,14:25:21,Lunch,TP,"[('Burger', 3), ('Salad', 2), ('Fries', 10)]",247.4,-37.819842200000004,144.9408034,0,9.616,12.635623599999999
ORDY04060,2018-08-16,15:26:11,Lunch,TP,"[('Burger', 2), ('Salad', 7), ('Fries', 5), ('Chicken', 9), ('Steak', 7)]",845.4,-37.8112366,145.00735930000002,0,11.67,14.987507999999998
ORDJ06503,2018-12-25,19:49:51,Dinner,BK,"[('Shrimp', 8), ('Fish&Chips', 8), ('Pasta', 9)]",959.5,-37.8129588,144.9337,0,11.372,18.438122654956015
ORDX00073,2018-05-16,12:23:39,Lunch,BK,"[('Burger', 5), ('Chicken', 3), ('Fries', 1), ('Steak', 7)]",578.0,-37.8090115,144.9720216,0,6.78,12.7150871
ORDA09713,2018-02-24,09:41:24,Breakfast,NS,"[('Coffee', 2), ('Cereal', 3), ('Pancake', 7)]",247.75,-37.81645579999999,144.96084319999997,0,8.086,15.3900894
ORDY00841,2018-12-23,19:49:51,Dinner,TP,"[('Fish&Chips', 10), ('Shrimp', 3)]",512.0,-37.803532399999995,144.9817888,0,10.252,15.686032899999999
ORDA10964,2018-01-07,08:10:08,Breakfast,BK,"[('Eggs', 3), ('Pancake', 8), ('Cereal', 6), ('Coffee', 7)]",438.5,-37.8132722,144.93723880000002,1,10.107000000000001,9.11127
ORDA00183,2018-08-11,15:16:03,Lunch,BK,"[('Chicken', 8), ('Fries', 6)]",328.0,-37.819088,144.9517341,0,8.941,17.8066559
ORDC08821,2018-05-25,12:43:56,Lunch,NS,"[('Chicken', 3), ('Burger', 2), ('Steak', 4)]",338.0,-37.8254774,144.95698969999998,0,9.734,15.4127484
ORDA01546,2018-11-23,18:49:00,Dinner,BK,"[('Shrimp', 2), ('Fish&Chips', 9)]",423.0,-37.793878799999995,144.9851776,0,7.356,14.609477499999999
ORDC04197,2018-08-26,15:46:28,Lunch,NS,"[('Chicken', 6), ('Salad', 6), ('Fries', 3), ('Steak', 5)]",556.2,-37.8143014,144.9381221,0,10.064,17.8845815
ORDA07775,2018-11-29,18:59:09,Dinner,BK,"[('Pasta', 5), ('Salmon', 6)]",383.5,-37.8107719,144.95663330000002,0,8.123,15.3455637
ORDA08280,2018-11-22,18:49:00,Dinner,BK,"[('Salmon', 1), ('Pasta', 6), ('Shrimp', 8), ('Fish&Chips', 3)]",743.0,-37.8134906,144.9310399,0,11.296,18.170896399999997
ORDB08015,2018-01-02,08:00:00,Breakfast,TP,"[('Eggs', 1), ('Pancake', 8)]",216.0,-37.7989614,145.0109993,1,13.155999999999999,7.678665700000001
ORDY08237,2018-08-07,15:16:03,Lunch,TP,"[('Fries', 1), ('Chicken', 5), ('Salad', 10)]",344.0,-37.802757299999996,144.9468318,0,10.137,13.3395353
ORDI00927,2018-01-18,08:30:25,Breakfast,NS,"[('Cereal', 6), ('Coffee', 1), ('Eggs', 7), ('Pancake', 6)]",433.0,-37.8229277,144.93716609999998,1,10.640999999999998,7.577969500000001
ORDY08799,2018-11-06,18:18:35,Dinner,TP,"[('Fish&Chips', 4), ('Shrimp', 10)]",680.0,-37.8092064,144.96069350000002,0,8.635,12.7957004
ORDC10505,2018-10-12,17:27:53,Dinner,NS,"[('Salmon', 4), ('Pasta', 7)]",356.5,-37.808864899999996,144.94514119999997,0,9.054,14.570906200000001
ORDC04427,2018-12-18,19:39:43,Dinner,NS,"[('Pasta', 3), ('Salmon', 6)]",328.5,-37.818691799999996,144.9815676,0,9.022,14.919751699999999
ORDZ03582,2018-01-20,08:30:25,Breakfast,NS,"[('Eggs', 7), ('Coffee', 1)]",161.5,-37.8041952,144.9746456,0,6.735,13.4892234
ORDY00982,2018-07-31,14:55:46,Lunch,TP,"[('Steak', 7), ('Salad', 10), ('Chicken', 4)]",615.0,-37.8039499,144.9816127,0,10.107999999999999,13.1609378
ORDI00012,2018-04-26,11:43:05,Breakfast,NS,"[('Pancake', 4), ('Cereal', 6), ('Eggs', 8), ('Coffee', 3)]",421.5,-37.8182244,144.96522439999998,0,8.519,13.5801098
ORDJ04369,2018-10-11,17:17:44,Dinner,TP,"[('Shrimp', 9), ('Salmon', 8)]",814.0,-37.812037200000006,144.953404,0,8.948,12.2987851
ORDY03933,2018-06-07,13:14:21,Lunch,TP,"[('Fries', 1), ('Chicken', 8)]",268.0,-37.8039276,144.94896830000002,0,9.883,13.169456
ORDK02834,2018-10-25,17:48:10,Dinner,BK,"[('Salmon', 2), ('Pasta', 8)]",302.0,-37.8099266,144.9945944,0,4.615,11.364824800000001
ORDB03622,2018-01-29,08:50:42,Breakfast,TP,"[('Eggs', 8), ('Pancake', 1)]",200.25,-37.8157032,144.965572,0,7.912000000000001,10.6591332
ORDA00816,2018-09-17,16:37:10,Dinner,BK,"[('Salmon', 1), ('Fish&Chips', 4), ('Pasta', 8)]",401.0,-37.8037739,144.9188476,0,11.524000000000001,18.555678399999998
ORDI05334,2018-08-11,15:16:03,Lunch,NS,"[('Fries', 5), ('Burger', 10), ('Chicken', 3), ('Salad', 4), ('Steak', 4)]",714.8,-37.8188545,144.95265369999998,0,9.392000000000001,16.9273673
ORDK05251,2018-01-08,08:10:08,Breakfast,BK,"[('Pancake', 10), ('Cereal', 1)]",263.5,-37.8175604,144.93222609999998,1,10.605,7.7863022
ORDI03343,2018-08-26,15:46:28,Lunch,NS,"[('Steak', 1), ('Burger', 7)]",262.0,-37.8110592,144.96933049999998,0,7.343999999999999,14.7220206
ORDK04918,2018-08-18,15:36:20,Lunch,BK,"[('Burger', 9), ('Steak', 2), ('Chicken', 9)]",657.0,-37.8104071,145.00280619999998,0,3.927,11.966341
ORDK09814,2018-10-29,17:58:18,Dinner,BK,"[('Pasta', 10), ('Fish&Chips', 6), ('Salmon', 9), ('Shrimp', 1)]",908.0,-37.8012547,144.9626936,0,8.021,7.455465409872063
ORDJ05600,2018-10-05,17:07:36,Dinner,TP,"[('Shrimp', 4), ('Pasta', 10)]",491.0,-37.8234465,144.9785077,0,8.302999999999999,12.5732527
ORDJ02563,2018-04-26,11:43:05,Breakfast,TP,"[('Coffee', 5), ('Eggs', 10), ('Cereal', 9), ('Pancake', 5)]",567.75,-37.818337799999995,144.9652802,0,7.541,10.3813265
ORDZ07884,2018-03-11,10:11:49,Breakfast,NS,"[('Eggs', 4), ('Coffee', 5), ('Pancake', 9)]",343.75,-37.8167011,144.9662052,0,8.272,15.012294
ORDK08313,2018-12-12,19:29:34,Dinner,BK,"[('Shrimp', 9), ('Fish&Chips', 7), ('Pasta', 4)]",841.0,-37.8141043,144.96415819999999,0,7.655,14.741830599999998
ORDZ03718,2018-07-19,14:35:29,Lunch,NS,"[('Chicken', 4), ('Steak', 5), ('Burger', 7)]",570.0,-37.7994977,144.9786814,0,6.976,12.9586044
ORDB04918,2018-12-24,19:49:51,Dinner,TP,"[('Shrimp', 10), ('Pasta', 6)]",705.0,-37.8184561,145.005315,0,11.109000000000002,15.0682685
ORDK03951,2018-03-08,10:11:49,Breakfast,BK,"[('Coffee', 2), ('Cereal', 10)]",225.0,-37.8188973,144.98454099999998,0,6.31,11.088553
ORDB02832,2018-01-29,08:50:42,Breakfast,TP,"[('Cereal', 4), ('Coffee', 1), ('Pancake', 5), ('Eggs', 2)]",256.75,-37.8240365,144.9334886,0,10.197000000000001,12.6146251
ORDA02760,2018-03-21,10:32:06,Breakfast,BK,"[('Cereal', 3), ('Pancake', 10), ('Coffee', 3), ('Eggs', 1)]",350.0,-37.812988399999995,144.95961200000002,0,7.905,12.499525199999999
ORDB01597,2018-08-04,15:05:54,Lunch,TP,"[('Burger', 9), ('Salad', 7), ('Chicken', 7)]",623.4,-37.803321000000004,144.9498863,0,9.944,14.8369775
ORDY03206,2018-04-23,11:43:05,Breakfast,TP,"[('Coffee', 9), ('Eggs', 8), ('Cereal', 10), ('Pancake', 9)]",671.75,-37.8188716,144.95344790000001,0,8.51,11.023661599999999
ORDY05853,2018-06-26,13:44:47,Lunch,TP,"[('Fries', 8), ('Chicken', 9), ('Burger', 4), ('Steak', 1), ('Salad', 6)]",656.2,-37.8247138,144.9847144,0,8.921,12.535315800000001
ORDI05918,2018-10-20,17:38:01,Dinner,NS,"[('Fish&Chips', 4), ('Salmon', 10)]",550.0,-37.8220887,144.9695476,0,8.843,16.6406951
ORDX05079,2018-10-29,17:58:18,Dinner,BK,"[('Fish&Chips', 4), ('Shrimp', 8)]",572.0,-37.7990704,144.9505355,0,8.875,15.7275363
ORDY10173,2018-04-02,11:02:32,Breakfast,TP,"[('Eggs', 7), ('Cereal', 6), ('Pancake', 7), ('Coffee', 9)]",517.25,-37.8152447,144.9524092,0,8.82,11.382786300000001
ORDB05567,2018-10-14,17:27:53,Dinner,TP,"[('Shrimp', 5), ('Fish&Chips', 5)]",445.0,-37.8164807,144.9920155,0,9.996,15.080601699999999
ORDI02470,2018-09-22,16:47:19,Dinner,NS,"[('Fish&Chips', 6), ('Shrimp', 5), ('Pasta', 10), ('Salmon', 1)]",796.0,-37.8081355,144.9731431,0,7.111000000000001,14.646328500000001
ORDA01141,2018-03-23,10:42:15,Breakfast,BK,"[('Cereal', 3), ('Coffee', 8)]",123.0,-37.8154839,144.9282243,0,11.735,16.900637699999997
ORDC05904,2018-09-03,16:06:45,Dinner,NS,"[('Salmon', 9), ('Fish&Chips', 2), ('Shrimp', 5)]",709.0,-37.80726129999999,144.97814250000002,0,7.382000000000001,13.365928400000001
ORDK01070,2018-05-11,12:13:31,Lunch,BK,"[('Fries', 8), ('Burger', 6), ('Chicken', 3)]",378.0,-37.8059424,144.9570905,0,7.962999999999999,13.616162099999999
ORDY09188,2018-06-23,13:44:47,Lunch,TP,"[('Burger', 7), ('Chicken', 5), ('Steak', 6)]",647.0,-37.799316600000004,144.98210859999998,0,10.607000000000001,15.461737099999999
ORDB01533,2018-01-25,08:40:33,Breakfast,TP,"[('Eggs', 2), ('Coffee', 9), ('Cereal', 1)]",132.5,-37.82377520000001,144.99064909999998,0,9.465,12.455637800000002
ORDI00072,2018-07-24,14:45:38,Lunch,NS,"[('Fries', 4), ('Salad', 8)]",185.6,-37.7993846,144.985002,0,7.621,13.182391500000001
ORDK08050,2018-10-15,17:27:53,Dinner,BK,"[('Pasta', 9), ('Salmon', 3), ('Shrimp', 3)]",532.5,-37.8098489,144.993852,0,4.681,11.2975223
ORDC04657,2018-10-23,17:48:10,Dinner,NS,"[('Salmon', 6), ('Fish&Chips', 5), ('Pasta', 8), ('Shrimp', 1)]",695.0,-37.8083019,144.947647,0,8.852,15.1454642
ORDC07662,2018-04-11,11:12:40,Breakfast,NS,"[('Cereal', 10), ('Pancake', 8), ('Coffee', 7)]",456.5,-37.8030545,144.94913390000002,0,8.311,13.103658300000001
ORDY02829,2018-11-19,18:38:52,Dinner,TP,"[('Shrimp', 7), ('Salmon', 2), ('Pasta', 9)]",707.5,-37.8140401,145.0086487,0,11.815999999999999,7.742229981830542
ORDC09716,2018-12-27,20:00:00,Dinner,NS,"[('Pasta', 8), ('Shrimp', 3), ('Salmon', 10), ('Fish&Chips', 9)]",1107.0,-37.8196878,144.9616544,0,8.93,7.502904082582378
ORDK07476,2018-01-26,08:40:33,Breakfast,BK,"[('Eggs', 10), ('Cereal', 3)]",283.0,-37.7997479,144.9631858,0,8.113,12.7898271
ORDC05098,2018-03-16,10:21:58,Breakfast,NS,"[('Pancake', 10), ('Cereal', 3), ('Eggs', 3)]",371.5,-37.8120571,144.98821830000003,0,8.644,13.6187299
ORDI05702,2018-11-02,18:08:27,Dinner,NS,"[('Shrimp', 3), ('Fish&Chips', 3)]",267.0,-37.8045777,144.9752311,0,6.827000000000001,12.6373119
